Notes,County,County Code,Deaths,Population,Crude Rate,Age Adjusted Rate
,"Ocean County, NJ",34029,238,592497,40.2,47.7
,"Passaic County, NJ",34031,93,507945,18.3,18.8
,"Salem County, NJ",34033,18,63436,Unreliable,Unreliable
,"Somerset County, NJ",34035,52,333751,15.6,16.4
,"Sussex County, NJ",34037,41,142522,28.8,29
,"Union County, NJ",34039,80,555630,14.4,14.1
,"Warren County, NJ",34041,31,106617,29.1,35.7
,"Bernalillo County, NM",35001,188,676953,27.8,27.8
,"Chaves County, NM",35005,13,65282,Unreliable,Unreliable
,"Cibola County, NM",35006,10,27487,Unreliable,Unreliable
,"Curry County, NM",35009,11,50280,Unreliable,Unreliable
,"Dona Ana County, NM",35013,27,214207,12.6,13.8
,"Lea County, NM",35025,14,69749,Unreliable,Unreliable
,"Lincoln County, NM",35027,13,19429,Unreliable,Unreliable
,"Otero County, NM",35035,12,65410,Unreliable,Unreliable
,"Rio Arriba County, NM",35039,31,40040,77.4,86.3
,"Sandoval County, NM",35043,21,142025,14.8,15.9
,"San Juan County, NM",35045,19,115079,Unreliable,Unreliable
,"San Miguel County, NM",35047,15,27760,Unreliable,Unreliable
,"Santa Fe County, NM",35049,47,148651,31.6,34.7
,"Valencia County, NM",35061,19,75626,Unreliable,Unreliable
,"Albany County, NY",36001,32,308846,10.4,11
,"Bronx County, NY",36005,330,1455720,22.7,22.9
,"Broome County, NY",36007,75,195334,38.4,41.1
,"Cattaraugus County, NY",36009,20,77677,25.7,29.8
,"Cayuga County, NY",36011,17,77861,Unreliable,Unreliable
,"Chautauqua County, NY",36013,35,129504,27,28.9
,"Chemung County, NY",36015,22,86322,25.5,28
,"Clinton County, NY",36019,11,81073,Unreliable,Unreliable
,"Columbia County, NY",36021,14,60989,Unreliable,Unreliable
,"Delaware County, NY",36025,12,45523,Unreliable,Unreliable
,"Dutchess County, NY",36027,65,294473,22.1,21.9
,"Erie County, NY",36029,300,921046,32.6,34
,"Genesee County, NY",36037,16,58482,Unreliable,Unreliable
,"Greene County, NY",36039,12,47508,Unreliable,Unreliable
,"Jefferson County, NY",36045,26,114006,22.8,24.5
,"Kings County, NY",36047,334,2629150,12.7,12.2
,"Madison County, NY",36053,14,71329,Unreliable,Unreliable
,"Monroe County, NY",36055,130,747727,17.4,18.1
,"Montgomery County, NY",36057,10,49276,Unreliable,Unreliable
,"Nassau County, NY",36059,209,1361500,15.4,16.3
,"New York County, NY",36061,270,1643734,16.4,15
,"Niagara County, NY",36063,51,211758,24.1,25.7
,"Oneida County, NY",36065,59,231190,25.5,27.8
,"Onondaga County, NY",36067,149,466194,32,32.5
,"Ontario County, NY",36069,20,109828,18.2,18.7
,"Orange County, NY",36071,81,379210,21.4,22.8
,"Oswego County, NY",36075,25,118987,21,20.5
,"Otsego County, NY",36077,14,60097,Unreliable,Unreliable
,"Putnam County, NY",36079,23,98900,23.3,26.9
,"Queens County, NY",36081,263,2333054,11.3,10.5
,"Rensselaer County, NY",36083,12,160070,Unreliable,Unreliable
,"Richmond County, NY",36085,129,476015,27.1,26.7
,"Rockland County, NY",36087,44,326780,13.5,16.2
,"St. Lawrence County, NY",36089,17,110038,Unreliable,Unreliable
,"Saratoga County, NY",36091,13,227053,Unreliable,Unreliable
,"Schenectady County, NY",36093,34,154553,22,24
,"Steuben County, NY",36101,18,96940,Unreliable,Unreliable
,"Suffolk County, NY",36103,380,1492583,25.5,27
,"Sullivan County, NY",36105,19,74801,Unreliable,Unreliable
,"Tompkins County, NY",36109,22,104871,21,22.7
,"Ulster County, NY",36111,59,179225,32.9,37
,"Wayne County, NY",36117,10,90798,Unreliable,Unreliable
,"Westchester County, NY",36119,145,974542,14.9,15
,"Alamance County, NC",37001,19,159688,Unreliable,Unreliable
,"Beaufort County, NC",37013,10,47526,Unreliable,Unreliable
,"Brunswick County, NC",37019,40,126953,31.5,38.2
,"Buncombe County, NC",37021,62,256088,24.2,24.6
,"Burke County, NC",37023,27,88851,30.4,30
,"Cabarrus County, NC",37025,41,201590,20.3,21.2
,"Caldwell County, NC",37027,27,81449,33.1,32.2
,"Carteret County, NC",37031,20,68890,29,34.5
,"Catawba County, NC",37035,42,156459,26.8,27.8
,"Cleveland County, NC",37045,18,97144,Unreliable,Unreliable
,"Columbus County, NC",37047,17,56505,Unreliable,Unreliable
,"Craven County, NC",37049,36,103445,34.8,37.7
,"Cumberland County, NC",37051,61,327127,18.6,19.3
,"Davidson County, NC",37057,41,164926,24.9,27.2
,"Davie County, NC",37059,17,42013,Unreliable,Unreliable
,"Durham County, NC",37063,31,306212,10.1,9
,"Edgecombe County, NC",37065,12,53318,Unreliable,Unreliable
,"Forsyth County, NC",37067,79,371511,21.3,21.4
,"Franklin County, NC",37069,12,64705,Unreliable,Unreliable
,"Gaston County, NC",37071,69,216965,31.8,32.7
,"Granville County, NC",37077,12,59031,Unreliable,Unreliable
,"Guilford County, NC",37081,98,521330,18.8,18.7
,"Halifax County, NC",37083,11,51766,Unreliable,Unreliable
,"Harnett County, NC",37085,18,130881,Unreliable,Unreliable
,"Haywood County, NC",37087,13,60682,Unreliable,Unreliable
,"Henderson County, NC",37089,16,114209,Unreliable,Unreliable
,"Iredell County, NC",37097,39,172916,22.6,23.5
,"Jackson County, NC",37099,16,42241,Unreliable,Unreliable
,"Johnston County, NC",37101,21,191450,11,10.9
,"Lincoln County, NC",37109,20,81168,24.6,24.7
,"McDowell County, NC",37111,19,45075,Unreliable,Unreliable
,"Mecklenburg County, NC",37119,170,1054835,16.1,15.7
,"Moore County, NC",37125,16,95776,Unreliable,Unreliable
,"Nash County, NC",37127,25,94005,26.6,28.3
,"New Hanover County, NC",37129,70,223483,31.3,31.9
,"Onslow County, NC",37133,43,187136,23,24.6
,"Orange County, NC",37135,18,141796,Unreliable,Unreliable
,"Pender County, NC",37141,19,59090,Unreliable,Unreliable
,"Pitt County, NC",37147,27,177220,15.2,15.1
,"Randolph County, NC",37151,37,143416,25.8,28.8
,"Robeson County, NC",37155,20,133235,15,15.6
,"Rockingham County, NC",37157,25,91393,27.4,31.4
,"Rowan County, NC",37159,43,139933,30.7,34.9
,"Rutherford County, NC",37161,17,66421,Unreliable,Unreliable
,"Sampson County, NC",37163,13,63124,Unreliable,Unreliable
,"Stokes County, NC",37169,16,46097,Unreliable,Unreliable
,"Surry County, NC",37171,16,72113,Unreliable,Unreliable
,"Union County, NC",37179,26,226606,11.5,12.2
,"Wake County, NC",37183,131,1046791,12.5,12.4
,"Wayne County, NC",37191,21,124150,16.9,17.7
,"Wilkes County, NC",37193,31,68740,45.1,43.9
,"Wilson County, NC",37195,14,81661,Unreliable,Unreliable
,"Cass County, ND",38017,26,175249,14.8,15.6
,"Adams County, OH",39001,12,27907,Unreliable,Unreliable
,"Allen County, OH",39003,31,103742,29.9,32.9
,"Ashland County, OH",39005,12,53652,Unreliable,Unreliable
,"Ashtabula County, OH",39007,43,98231,43.8,47.2
,"Belmont County, OH",39013,22,68673,32,33.8
,"Brown County, OH",39015,19,43759,Unreliable,Unreliable
,"Butler County, OH",39017,222,377537,58.8,62.8
,"Champaign County, OH",39021,13,38747,Unreliable,Unreliable
,"Clark County, OH",39023,79,134786,58.6,60.1
,"Clermont County, OH",39025,102,203022,50.2,53.4
,"Clinton County, OH",39027,13,41902,Unreliable,Unreliable
,"Columbiana County, OH",39029,42,103685,40.5,44.7
,"Cuyahoga County, OH",39035,569,1249352,45.5,46.1
,"Darke County, OH",39037,21,51778,40.6,50.6
,"Delaware County, OH",39041,13,196463,Unreliable,Unreliable
,"Erie County, OH",39043,37,75107,49.3,52.9
,"Fairfield County, OH",39045,29,152597,19,20
,"Franklin County, OH",39049,339,1264518,26.8,26
,"Fulton County, OH",39051,11,42514,Unreliable,Unreliable
,"Gallia County, OH",39053,11,30015,Unreliable,Unreliable
,"Geauga County, OH",39055,25,94060,26.6,37
,"Greene County, OH",39057,49,164765,29.7,31.8
,"Guernsey County, OH",39059,14,39063,Unreliable,Unreliable
,"Hamilton County, OH",39061,333,809099,41.2,42.3
,"Hancock County, OH",39063,20,75872,26.4,27.7
,"Highland County, OH",39071,19,43029,Unreliable,Unreliable
,"Huron County, OH",39077,18,58439,Unreliable,Unreliable
,"Jefferson County, OH",39081,15,66704,Unreliable,Unreliable
,"Knox County, OH",39083,12,60814,Unreliable,Unreliable
,"Lake County, OH",39085,101,228614,44.2,49.5
,"Lawrence County, OH",39087,28,60872,46,49.7
,"Licking County, OH",39089,20,172198,11.6,12.6
,"Logan County, OH",39091,16,45165,Unreliable,Unreliable
,"Lorain County, OH",39093,150,306365,49,53.4
,"Lucas County, OH",39095,168,432488,38.8,42.1
,"Madison County, OH",39097,18,43419,Unreliable,Unreliable
,"Mahoning County, OH",39099,89,230008,38.7,42.5
,"Marion County, OH",39101,27,65096,41.5,42.8
,"Medina County, OH",39103,46,177221,26,29.1
,"Miami County, OH",39109,40,104679,38.2,42.8
,"Montgomery County, OH",39113,327,531239,61.6,66.3
,"Muskingum County, OH",39119,10,86068,Unreliable,Unreliable
,"Ottawa County, OH",39123,15,40636,Unreliable,Unreliable
,"Portage County, OH",39133,49,161921,30.3,32.4
,"Preble County, OH",39135,22,41247,53.3,62.6
,"Richland County, OH",39139,72,121107,59.5,67.2
,"Ross County, OH",39141,43,77000,55.8,56.5
,"Sandusky County, OH",39143,22,59330,37.1,41
,"Scioto County, OH",39145,36,76088,47.3,50.9
,"Shelby County, OH",39149,15,48623,Unreliable,Unreliable
,"Stark County, OH",39151,110,373612,29.4,32.3
,"Summit County, OH",39153,316,540300,58.5,61.1
,"Trumbull County, OH",39155,117,201825,58,63.7
,"Tuscarawas County, OH",39157,15,92420,Unreliable,Unreliable
,"Warren County, OH",39165,61,227063,26.9,29.1
,"Washington County, OH",39167,24,60610,39.6,41.7
,"Wayne County, OH",39169,40,116470,34.3,38.7
,"Williams County, OH",39171,10,37017,Unreliable,Unreliable
,"Wood County, OH",39173,22,130219,16.9,19.7
,"Bryan County, OK",40013,15,45573,Unreliable,Unreliable
,"Caddo County, OK",40015,11,29557,Unreliable,Unreliable
,"Canadian County, OK",40017,17,136532,Unreliable,Unreliable
,"Carter County, OK",40019,11,48556,Unreliable,Unreliable
,"Cherokee County, OK",40021,15,48700,Unreliable,Unreliable
,"Cleveland County, OK",40027,48,278655,17.2,17.5
,"Comanche County, OK",40031,22,122136,18,19.2
,"Creek County, OK",40037,16,71312,Unreliable,Unreliable
,"Delaware County, OK",40041,11,41598,Unreliable,Unreliable
,"Garvin County, OK",40049,11,27838,Unreliable,Unreliable
,"Grady County, OK",40051,13,54655,Unreliable,Unreliable
,"Le Flore County, OK",40079,14,49873,Unreliable,Unreliable
,"Lincoln County, OK",40081,10,35129,Unreliable,Unreliable
,"McCurtain County, OK",40089,11,32822,Unreliable,Unreliable
,"Muskogee County, OK",40101,24,69477,34.5,37.4
,"Oklahoma County, OK",40109,170,782970,21.7,22.4
,"Okmulgee County, OK",40111,11,39213,Unreliable,Unreliable
,"Payne County, OK",40119,12,81131,Unreliable,Unreliable
,"Pottawatomie County, OK",40125,19,72290,Unreliable,Unreliable
,"Rogers County, OK",40131,10,91766,Unreliable,Unreliable
,"Sequoyah County, OK",40135,16,41294,Unreliable,Unreliable
,"Tulsa County, OK",40143,131,642940,20.4,20.5
,"Wagoner County, OK",40145,10,77679,Unreliable,Unreliable
,"Clackamas County, OR",41005,40,408062,9.8,9.7
,"Deschutes County, OR",41017,26,181307,14.3,14.1
,"Douglas County, OR",41019,12,108457,Unreliable,Unreliable
,"Jackson County, OR",41029,29,216527,13.4,13.1
,"Lane County, OR",41039,72,369519,19.5,18.4
,"Linn County, OR",41043,15,122849,Unreliable,Unreliable
,"Marion County, OR",41047,41,336316,12.2,11.9
,"Multnomah County, OR",41051,126,799766,15.8,14.8
,"Washington County, OR",41067,56,582779,9.6,9.5
,"Adams County, PA",42001,24,102180,23.5,26.6
,"Allegheny County, PA",42003,633,1225365,51.7,51.9
,"Armstrong County, PA",42005,47,66486,70.7,80.4
,"Beaver County, PA",42007,113,167429,67.5,78.6
,"Berks County, PA",42011,103,414812,24.8,25.7
,"Blair County, PA",42013,41,124650,32.9,39.1
,"Bradford County, PA",42015,12,60770,Unreliable,Unreliable
,"Bucks County, PA",42017,204,626399,32.6,35.5
,"Butler County, PA",42019,83,186847,44.4,52.5
,"Cambria County, PA",42021,99,134732,73.5,88.8
,"Carbon County, PA",42025,22,63594,34.6,42.5
,"Centre County, PA",42027,17,161464,Unreliable,Unreliable
,"Chester County, PA",42029,118,516312,22.9,23.9
,"Clearfield County, PA",42033,13,80596,Unreliable,Unreliable
,"Clinton County, PA",42035,14,39233,Unreliable,Unreliable
,"Columbia County, PA",42037,15,66420,Unreliable,Unreliable
,"Crawford County, PA",42039,40,86257,46.4,53
,"Cumberland County, PA",42041,62,248506,24.9,26.4
,"Dauphin County, PA",42043,81,273707,29.6,30.8
,"Delaware County, PA",42045,236,563402,41.9,43.3
,"Erie County, PA",42049,84,276207,30.4,33
,"Fayette County, PA",42051,76,132733,57.3,63.6
,"Franklin County, PA",42055,38,153851,24.7,27.5
,"Fulton County, PA",42057,11,14640,Unreliable,Unreliable
,"Greene County, PA",42059,24,37197,64.5,68.6
,"Huntingdon County, PA",42061,12,45634,Unreliable,Unreliable
,"Indiana County, PA",42063,47,86364,54.4,61.4
,"Lackawanna County, PA",42069,77,211321,36.4,41.2
,"Lancaster County, PA",42071,120,538500,22.3,24.2
,"Lawrence County, PA",42073,41,87294,47,56.1
,"Lebanon County, PA",42075,14,138863,Unreliable,Unreliable
,"Lehigh County, PA",42077,98,363147,27,27.6
,"Luzerne County, PA",42079,129,316383,40.8,43.7
,"Lycoming County, PA",42081,30,115248,26,30.2
,"Mercer County, PA",42085,31,112913,27.5,33.1
,"Mifflin County, PA",42087,12,46342,Unreliable,Unreliable
,"Monroe County, PA",42089,31,166098,18.7,20.6
,"Montgomery County, PA",42091,245,821725,29.8,31.2
,"Northampton County, PA",42095,86,302294,28.4,30
,"Northumberland County, PA",42097,32,92541,34.6,36.7
,"Perry County, PA",42099,12,45820,Unreliable,Unreliable
,"Philadelphia County, PA",42101,746,1567872,47.6,47.7
,"Pike County, PA",42103,16,55562,Unreliable,Unreliable
,"Schuylkill County, PA",42107,62,143573,43.2,45.4
,"Somerset County, PA",42111,28,75061,37.3,42.6
,"Susquehanna County, PA",42115,13,40862,Unreliable,Unreliable
,"Venango County, PA",42121,13,52582,Unreliable,Unreliable
,"Washington County, PA",42125,109,207981,52.4,60.8
,"Wayne County, PA",42127,16,50710,Unreliable,Unreliable
,"Westmoreland County, PA",42129,208,355458,58.5,66.5
,"York County, PA",42133,103,443744,23.2,24.8
,"Bristol County, RI",44001,11,49067,Unreliable,Unreliable
,"Kent County, RI",44003,56,164614,34,34.2
,"Newport County, RI",44005,26,82784,31.4,34.3
,"Providence County, RI",44007,208,633673,32.8,32.3
,"Washington County, RI",44009,25,126288,19.8,22.4
,"Aiken County, SC",45003,34,167458,20.3,18.6
,"Anderson County, SC",45007,36,196569,18.3,18.4
,"Beaufort County, SC",45013,15,183149,Unreliable,Unreliable
,"Berkeley County, SC",45015,46,210898,21.8,22
,"Charleston County, SC",45019,71,396484,17.9,17.6
,"Dorchester County, SC",45035,22,153773,14.3,13.5
,"Florence County, SC",45041,19,138742,Unreliable,Unreliable
,"Georgetown County, SC",45043,18,61399,Unreliable,Unreliable
,"Greenville County, SC",45045,90,498766,18,17.9
,"Horry County, SC",45051,141,322342,43.7,49.5
,"Laurens County, SC",45059,13,66777,Unreliable,Unreliable
,"Lexington County, SC",45063,46,286196,16.1,16.4
,"Oconee County, SC",45073,17,76355,Unreliable,Unreliable
,"Pickens County, SC",45077,31,122863,25.2,24.6
,"Richland County, SC",45079,58,409549,14.2,14.1
,"Spartanburg County, SC",45083,64,301463,21.2,22.1
,"Sumter County, SC",45085,11,107396,Unreliable,Unreliable
,"York County, SC",45091,52,258526,20.1,20.2
,"Minnehaha County, SD",46099,18,187318,Unreliable,Unreliable
,"Pennington County, SD",46103,12,109372,Unreliable,Unreliable
,"Anderson County, TN",47001,31,75936,40.8,41.2
,"Blount County, TN",47009,35,128670,27.2,25.9
,"Bradley County, TN",47011,16,104490,Unreliable,Unreliable
,"Campbell County, TN",47013,12,39714,Unreliable,Unreliable
,"Carter County, TN",47019,19,56502,Unreliable,Unreliable
,"Cheatham County, TN",47021,15,39880,Unreliable,Unreliable
,"Claiborne County, TN",47025,20,31757,63,61.9
,"Coffee County, TN",47031,17,54682,Unreliable,Unreliable
,"Davidson County, TN",47037,227,684410,33.2,31.6
,"Dickson County, TN",47043,21,52170,40.3,40.5
,"Gibson County, TN",47053,11,49401,Unreliable,Unreliable
,"Greene County, TN",47059,16,68615,Unreliable,Unreliable
,"Hamblen County, TN",47063,22,63785,34.5,36.3
,"Hamilton County, TN",47065,69,357738,19.3,19.8
,"Hawkins County, TN",47073,21,56563,37.1,36.3
,"Knox County, TN",47093,174,456132,38.1,37.8
,"Loudon County, TN",47105,14,51454,Unreliable,Unreliable
,"McMinn County, TN",47107,13,52850,Unreliable,Unreliable
,"Madison County, TN",47113,13,97663,Unreliable,Unreliable
,"Marshall County, TN",47117,12,31915,Unreliable,Unreliable
,"Maury County, TN",47119,20,89981,22.2,21.5
,"Monroe County, TN",47123,21,45970,45.7,45.9
,"Montgomery County, TN",47125,29,195734,14.8,16.5
,"Putnam County, TN",47141,13,75931,Unreliable,Unreliable
,"Roane County, TN",47145,26,52874,49.2,51.7
,"Rutherford County, TN",47149,56,308251,18.2,17.8
,"Sevier County, TN",47155,25,96673,25.9,25.1
,"Shelby County, TN",47157,198,934603,21.2,20.9
,"Smith County, TN",47159,11,19447,Unreliable,Unreliable
,"Sullivan County, TN",47163,43,156667,27.4,26.2
,"Sumner County, TN",47165,39,180063,21.7,22.8
,"Tipton County, TN",47167,19,61303,Unreliable,Unreliable
,"Union County, TN",47173,10,19140,Unreliable,Unreliable
,"Warren County, TN",47177,10,40516,Unreliable,Unreliable
,"Washington County, TN",47179,37,127440,29,28.3
,"White County, TN",47185,11,26653,Unreliable,Unreliable
,"Williamson County, TN",47187,26,219107,11.9,13.4
,"Wilson County, TN",47189,34,132781,25.6,26.9
,"Angelina County, TX",48005,13,87791,Unreliable,Unreliable
,"Bell County, TX",48027,18,340411,Unreliable,Unreliable
,"Bexar County, TX",48029,224,1928680,11.6,11.7
,"Brazoria County, TX",48039,34,354195,9.6,9.3
,"Brazos County, TX",48041,11,220417,Unreliable,Unreliable
,"Cameron County, TX",48061,12,422135,Unreliable,Unreliable
,"Collin County, TX",48085,85,939585,9,9.1
,"Comal County, TX",48091,18,134788,Unreliable,Unreliable
,"Dallas County, TX",48113,320,2574984,12.4,12.1
,"Denton County, TX",48121,69,806180,8.6,8.3
,"Ector County, TX",48135,16,157462,Unreliable,Unreliable
,"Ellis County, TX",48139,14,168499,Unreliable,Unreliable
,"El Paso County, TX",48141,83,837918,9.9,10.5
,"Fort Bend County, TX",48157,50,741237,6.7,7.2
,"Galveston County, TX",48167,50,329431,15.2,14.1
,"Gregg County, TX",48183,10,123745,Unreliable,Unreliable
,"Guadalupe County, TX",48187,10,155265,Unreliable,Unreliable
,"Harris County, TX",48201,522,4589928,11.4,11.2
,"Hays County, TX",48209,19,204470,Unreliable,Unreliable
,"Henderson County, TX",48213,10,79901,Unreliable,Unreliable
,"Hidalgo County, TX",48215,27,849843,3.2,3.7
,"Hunt County, TX",48231,12,92073,Unreliable,Unreliable
,"Jefferson County, TX",48245,30,254679,11.8,11.5
,"Johnson County, TX",48251,18,163274,Unreliable,Unreliable
,"Kaufman County, TX",48257,12,118350,Unreliable,Unreliable
,"Lubbock County, TX",48303,37,303137,12.2,12.5
,"McLennan County, TX",48309,20,247934,8.1,8.5
,"Montgomery County, TX",48339,68,556203,12.2,11.4
,"Nueces County, TX",48355,63,361350,17.4,17.7
,"Parker County, TX",48367,19,129441,Unreliable,Unreliable
,"Potter County, TX",48375,20,120832,16.6,17.9
,"Randall County, TX",48381,17,132501,Unreliable,Unreliable
,"Smith County, TX",48423,18,225290,Unreliable,Unreliable
,"Tarrant County, TX",48439,218,2016872,10.8,10.8
,"Taylor County, TX",48441,20,136535,14.6,17.6
,"Tom Green County, TX",48451,17,118386,Unreliable,Unreliable
,"Travis County, TX",48453,147,1199323,12.3,11.4
,"Webb County, TX",48479,34,271193,12.5,13.4
,"Wichita County, TX",48485,19,131838,Unreliable,Unreliable
,"Williamson County, TX",48491,33,528718,6.2,6.2
,"Wise County, TX",48497,10,64455,Unreliable,Unreliable
,"Box Elder County, UT",49003,17,53139,Unreliable,Unreliable
,"Cache County, UT",49005,14,122753,Unreliable,Unreliable
,"Carbon County, UT",49007,13,20399,Unreliable,Unreliable
,"Davis County, UT",49011,63,342281,18.4,19.5
,"Iron County, UT",49021,14,49937,Unreliable,Unreliable
,"Salt Lake County, UT",49035,262,1121354,23.4,23.6
,"Utah County, UT",49049,104,592299,17.6,19.9
,"Washington County, UT",49053,25,160245,15.6,18.8
,"Weber County, UT",49057,63,247560,25.4,26.8
,"Bennington County, VT",50003,11,36191,Unreliable,Unreliable
,"Chittenden County, VT",50007,29,161531,18,19.3
,"Rutland County, VT",50021,13,59310,Unreliable,Unreliable
,"Washington County, VT",50023,11,58504,Unreliable,Unreliable
,"Windsor County, VT",50027,16,55496,Unreliable,Unreliable
,"Arlington County, VA",51013,26,230050,11.3,9.3
,"Caroline County, VA",51033,10,30178,Unreliable,Unreliable
,"Chesterfield County, VA",51041,75,339009,22.1,22.7
,"Culpeper County, VA",51047,12,50083,Unreliable,Unreliable
,"Fairfax County, VA",51059,108,1138652,9.5,9.6
,"Fauquier County, VA",51061,25,69069,36.2,39.2
,"Franklin County, VA",51067,14,56069,Unreliable,Unreliable
,"Frederick County, VA",51069,22,84421,26.1,27.1
,"Gloucester County, VA",51073,12,37214,Unreliable,Unreliable
,"Hanover County, VA",51085,11,104392,Unreliable,Unreliable
,"Henrico County, VA",51087,63,326501,19.3,19.4
,"Loudoun County, VA",51107,40,385945,10.4,11
,"Montgomery County, VA",51121,12,98602,Unreliable,Unreliable
,"Orange County, VA",51137,17,35533,Unreliable,Unreliable
,"Prince William County, VA",51153,57,455210,12.5,12.5
,"Roanoke County, VA",51161,19,94031,Unreliable,Unreliable
,"Spotsylvania County, VA",51177,30,132010,22.7,25.2
,"Stafford County, VA",51179,27,144361,18.7,19.3
,"Wise County, VA",51195,15,39228,Unreliable,Unreliable
,"Wythe County, VA",51197,10,29016,Unreliable,Unreliable
,"Alexandria city, VA",51510,15,155810,Unreliable,Unreliable
,"Chesapeake city, VA",51550,48,237940,20.2,20.5
,"Hampton city, VA",51650,34,135410,25.1,27.4
,"Newport News city, VA",51700,43,181825,23.6,24.3
,"Norfolk city, VA",51710,72,245115,29.4,28.8
,"Petersburg city, VA",51730,15,31882,Unreliable,Unreliable
,"Portsmouth city, VA",51740,29,95252,30.4,32.4
,"Richmond city, VA",51760,70,223170,31.4,30.4
,"Roanoke city, VA",51770,15,99660,Unreliable,Unreliable
,"Virginia Beach city, VA",51810,88,452602,19.4,18.6
,"Winchester city, VA",51840,11,27516,Unreliable,Unreliable
,"Benton County, WA",53005,30,193686,15.5,16.1
,"Clallam County, WA",53009,21,74570,28.2,35
,"Clark County, WA",53011,59,467018,12.6,12.2
,"Cowlitz County, WA",53015,20,105160,19,18.6
,"Grays Harbor County, WA",53027,22,71628,30.7,33
,"King County, WA",53033,308,2149970,14.3,13
,"Kitsap County, WA",53035,38,264811,14.3,13.4
,"Lewis County, WA",53041,12,77066,Unreliable,Unreliable
,"Mason County, WA",53045,11,62198,Unreliable,Unreliable
,"Pierce County, WA",53053,151,861312,17.5,16.9
,"Skagit County, WA",53057,24,123681,19.4,20.8
,"Snohomish County, WA",53061,122,787620,15.5,14.6
,"Spokane County, WA",53063,114,499072,22.8,22.3
,"Stevens County, WA",53065,10,44439,Unreliable,Unreliable
,"Thurston County, WA",53067,26,275222,9.4,9
,"Whatcom County, WA",53073,14,216800,Unreliable,Unreliable
,"Yakima County, WA",53077,27,249636,10.8,11.5
,"Berkeley County, WV",54003,88,113525,77.5,80
,"Brooke County, WV",54009,11,22977,Unreliable,Unreliable
,"Cabell County, WV",54011,97,95987,101.1,114.8
,"Fayette County, WV",54019,15,44323,Unreliable,Unreliable
,"Hampshire County, WV",54027,16,23301,Unreliable,Unreliable
,"Hancock County, WV",54029,13,29590,Unreliable,Unreliable
,"Harrison County, WV",54033,26,68400,38,42
,"Jefferson County, WV",54037,34,56368,60.3,61.5
,"Kanawha County, WV",54039,114,186241,61.2,65.4
,"Lincoln County, WV",54043,13,21232,Unreliable,Unreliable
,"Logan County, WV",54045,15,33700,Unreliable,Unreliable
,"McDowell County, WV",54047,12,19141,Unreliable,Unreliable
,"Marion County, WV",54049,10,56538,Unreliable,Unreliable
,"Mason County, WV",54053,15,26825,Unreliable,Unreliable
,"Mercer County, WV",54055,44,60468,72.8,80.6
,"Mineral County, WV",54057,13,27411,Unreliable,Unreliable
,"Mingo County, WV",54059,23,24647,93.3,89.7
,"Monongalia County, WV",54061,31,104622,29.6,29.4
,"Nicholas County, WV",54067,15,25311,Unreliable,Unreliable
,"Ohio County, WV",54069,11,42516,Unreliable,Unreliable
,"Preston County, WV",54077,11,33758,Unreliable,Unreliable
,"Putnam County, WV",54079,19,56941,Unreliable,Unreliable
,"Raleigh County, WV",54081,45,76601,58.7,63.8
,"Wayne County, WV",54099,37,40531,91.3,102.3
,"Wood County, WV",54107,46,85643,53.7,61.1
,"Wyoming County, WV",54109,15,21763,Unreliable,Unreliable
,"Brown County, WI",55009,34,260401,13.1,12.8
,"Columbia County, WI",55021,17,56927,Unreliable,Unreliable
,"Dane County, WI",55025,105,531273,19.8,19.7
,"Dodge County, WI",55027,26,88068,29.5,30.8
,"Eau Claire County, WI",55035,10,102965,Unreliable,Unreliable
,"Fond du Lac County, WI",55039,14,102144,Unreliable,Unreliable
,"Jefferson County, WI",55055,10,84625,Unreliable,Unreliable
,"Kenosha County, WI",55059,50,168183,29.7,29.9
,"La Crosse County, WI",55063,24,118122,20.3,22.3
,"Manitowoc County, WI",55071,10,79536,Unreliable,Unreliable
,"Marathon County, WI",55073,17,135603,Unreliable,Unreliable
,"Milwaukee County, WI",55079,328,951448,34.5,34.3
,"Outagamie County, WI",55087,20,184526,10.8,10.8
,"Racine County, WI",55101,28,195140,14.3,15.4
,"Rock County, WI",55105,44,161620,27.2,27.9
,"Sauk County, WI",55111,15,63949,Unreliable,Unreliable
,"Sheboygan County, WI",55117,24,115427,20.8,24.8
,"Walworth County, WI",55127,18,102959,Unreliable,Unreliable
,"Washington County, WI",55131,24,134296,17.9,18.9
,"Waukesha County, WI",55133,63,398424,15.8,18
,"Winnebago County, WI",55139,24,169886,14.1,15
,"Wood County, WI",55141,14,73107,Unreliable,Unreliable
,"Laramie County, WY",56021,10,98136,Unreliable,Unreliable
,"Natrona County, WY",56025,17,81039,Unreliable,Unreliable
,"Sweetwater County, WY",56037,13,44165,Unreliable,Unreliable
Total,,,63632,323127513,19.7,19.8
---,,,,,,
"Dataset: Underlying Cause of Death, 1999-2016",,,,,,
Query Parameters:,,,,,,
Title:,,,,,,
2013 Urbanization: All,,,,,,
Autopsy: All,,,,,,
Gender: All,,,,,,
Hispanic Origin: All,,,,,,
"ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41",,,,,,
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not",,,,,,
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not",,,,,,
