Notes,County,County Code,Deaths,Population,Crude Rate,Age Adjusted Rate
,"Medina County, OH",39103,14,171688,Unreliable,Unreliable
,"Montgomery County, OH",39113,106,535294,19.8,20.6
,"Portage County, OH",39133,10,161226,Unreliable,Unreliable
,"Richland County, OH",39139,12,125308,Unreliable,Unreliable
,"Ross County, OH",39141,20,77862,25.7,24.7
,"Scioto County, OH",39145,20,79241,25.2,26.6
,"Stark County, OH",39151,19,376210,Unreliable,Unreliable
,"Summit County, OH",39153,45,542135,8.3,8.1
,"Trumbull County, OH",39155,31,211290,14.7,15.7
,"Warren County, OH",39165,27,211231,12.8,12.7
,"Wood County, OH",39173,11,125384,Unreliable,Unreliable
,"Canadian County, OK",40017,10,113186,Unreliable,Unreliable
,"Carter County, OK",40019,11,47421,Unreliable,Unreliable
,"Cherokee County, OK",40021,11,46492,Unreliable,Unreliable
,"Cleveland County, OK",40027,48,251803,19.1,19.2
,"Comanche County, OK",40031,12,119952,Unreliable,Unreliable
,"Creek County, OK",40037,19,69535,Unreliable,Unreliable
,"Delaware County, OK",40041,11,41290,Unreliable,Unreliable
,"Garfield County, OK",40047,10,59989,Unreliable,Unreliable
,"Grady County, OK",40051,16,52231,Unreliable,Unreliable
,"Le Flore County, OK",40079,10,49989,Unreliable,Unreliable
,"McCurtain County, OK",40089,12,33002,Unreliable,Unreliable
,"Muskogee County, OK",40101,16,70677,Unreliable,Unreliable
,"Oklahoma County, OK",40109,118,711595,16.6,16.6
,"Payne County, OK",40119,13,76859,Unreliable,Unreliable
,"Pittsburg County, OK",40121,14,45887,Unreliable,Unreliable
,"Pontotoc County, OK",40123,18,37283,Unreliable,Unreliable
,"Pottawatomie County, OK",40125,24,69002,34.8,34.6
,"Rogers County, OK",40131,13,86577,Unreliable,Unreliable
,"Sequoyah County, OK",40135,15,42208,Unreliable,Unreliable
,"Tulsa County, OK",40143,146,597748,24.4,24.1
,"Wagoner County, OK",40145,15,72143,Unreliable,Unreliable
,"Washington County, OK",40147,10,50754,Unreliable,Unreliable
,"Clackamas County, OR",41005,45,374085,12,12
,"Coos County, OR",41011,11,63079,Unreliable,Unreliable
,"Deschutes County, OR",41017,12,157345,Unreliable,Unreliable
,"Jackson County, OR",41029,26,202301,12.9,14
,"Josephine County, OR",41033,10,82315,Unreliable,Unreliable
,"Lane County, OR",41039,76,350850,21.7,22
,"Lincoln County, OR",41041,10,45989,Unreliable,Unreliable
,"Linn County, OR",41043,17,116001,Unreliable,Unreliable
,"Marion County, OR",41047,45,313389,14.4,14.6
,"Multnomah County, OR",41051,128,727721,17.6,16.2
,"Polk County, OR",41053,10,74934,Unreliable,Unreliable
,"Washington County, OR",41067,43,524699,8.2,8.1
,"Yamhill County, OR",41071,11,98647,Unreliable,Unreliable
,"Adams County, PA",42001,16,101252,Unreliable,Unreliable
,"Allegheny County, PA",42003,219,1222171,17.9,17.3
,"Beaver County, PA",42007,26,170524,15.2,16.3
,"Bedford County, PA",42009,11,49889,Unreliable,Unreliable
,"Berks County, PA",42011,57,409904,13.9,14.2
,"Blair County, PA",42013,21,127161,16.5,17.3
,"Bucks County, PA",42017,95,624648,15.2,15.7
,"Butler County, PA",42019,19,183337,Unreliable,Unreliable
,"Cambria County, PA",42021,35,144186,24.3,26.7
,"Carbon County, PA",42025,10,65204,Unreliable,Unreliable
,"Centre County, PA",42027,14,153052,Unreliable,Unreliable
,"Chester County, PA",42029,54,496291,10.9,10.8
,"Crawford County, PA",42039,10,89044,Unreliable,Unreliable
,"Cumberland County, PA",42041,17,233910,Unreliable,Unreliable
,"Dauphin County, PA",42043,25,267090,9.4,9.4
,"Delaware County, PA",42045,127,558094,22.8,23
,"Erie County, PA",42049,33,279838,11.8,12.5
,"Fayette County, PA",42051,23,137450,16.7,18.9
,"Franklin County, PA",42055,12,148662,Unreliable,Unreliable
,"Indiana County, PA",42063,11,88836,Unreliable,Unreliable
,"Lackawanna County, PA",42069,43,214138,20.1,21.5
,"Lancaster County, PA",42071,50,516577,9.7,10
,"Lehigh County, PA",42077,48,347237,13.8,14
,"Luzerne County, PA",42079,52,320527,16.2,16.9
,"Mercer County, PA",42085,24,116816,20.5,21.5
,"Monroe County, PA",42089,31,169390,18.3,18.8
,"Montgomery County, PA",42091,110,795494,13.8,14.2
,"Northampton County, PA",42095,40,296645,13.5,13.5
,"Philadelphia County, PA",42101,351,1514694,23.2,23.6
,"Schuylkill County, PA",42107,30,148358,20.2,20
,"Somerset County, PA",42111,10,78025,Unreliable,Unreliable
,"Washington County, PA",42125,16,207571,Unreliable,Unreliable
,"Westmoreland County, PA",42129,65,365259,17.8,18
,"York County, PA",42133,42,433022,9.7,9.9
,"Kent County, RI",44003,31,166766,18.6,17.6
,"Providence County, RI",44007,103,626304,16.4,16.2
,"Washington County, RI",44009,14,127605,Unreliable,Unreliable
,"Aiken County, SC",45003,24,158499,15.1,14.6
,"Anderson County, SC",45007,42,186544,22.5,23.1
,"Beaufort County, SC",45013,14,159737,Unreliable,Unreliable
,"Berkeley County, SC",45015,13,175092,Unreliable,Unreliable
,"Charleston County, SC",45019,46,346795,13.3,12.3
,"Florence County, SC",45041,11,136120,Unreliable,Unreliable
,"Greenville County, SC",45045,70,446655,15.7,15.1
,"Horry County, SC",45051,40,265640,15.1,14.7
,"Lancaster County, SC",45057,12,75394,Unreliable,Unreliable
,"Lexington County, SC",45063,29,258983,11.2,11
,"Oconee County, SC",45073,15,73829,Unreliable,Unreliable
,"Pickens County, SC",45077,38,119183,31.9,33.7
,"Richland County, SC",45079,36,380245,9.5,9.6
,"Spartanburg County, SC",45083,73,283335,25.8,25
,"York County, SC",45091,28,223616,12.5,12.3
,"Minnehaha County, SD",46099,10,168482,Unreliable,Unreliable
,"Pennington County, SD",46103,18,99845,Unreliable,Unreliable
,"Anderson County, TN",47001,12,75031,Unreliable,Unreliable
,"Blount County, TN",47009,20,122689,16.3,16.5
,"Bradley County, TN",47011,19,98360,Unreliable,Unreliable
,"Claiborne County, TN",47025,10,32056,Unreliable,Unreliable
,"Cumberland County, TN",47035,11,55672,Unreliable,Unreliable
,"Davidson County, TN",47037,109,621008,17.6,17.2
,"Franklin County, TN",47051,11,41141,Unreliable,Unreliable
,"Gibson County, TN",47053,11,49575,Unreliable,Unreliable
,"Greene County, TN",47059,18,68744,Unreliable,Unreliable
,"Hamilton County, TN",47065,39,332659,11.7,11.9
,"Hardin County, TN",47071,10,26045,Unreliable,Unreliable
,"Hawkins County, TN",47073,13,56856,Unreliable,Unreliable
,"Jefferson County, TN",47089,11,51288,Unreliable,Unreliable
,"Knox County, TN",47093,67,429475,15.6,15.3
,"Maury County, TN",47119,13,80685,Unreliable,Unreliable
,"Montgomery County, TN",47125,18,168866,Unreliable,Unreliable
,"Putnam County, TN",47141,10,71579,Unreliable,Unreliable
,"Roane County, TN",47145,15,54367,Unreliable,Unreliable
,"Rutherford County, TN",47149,20,259078,7.7,7.5
,"Scott County, TN",47151,10,22195,Unreliable,Unreliable
,"Sevier County, TN",47155,22,89096,24.7,24.7
,"Shelby County, TN",47157,128,922541,13.9,13.5
,"Sullivan County, TN",47163,25,156661,16,18.2
,"Sumner County, TN",47165,19,158819,Unreliable,Unreliable
,"Washington County, TN",47179,13,121692,Unreliable,Unreliable
,"Wilson County, TN",47189,17,112350,Unreliable,Unreliable
,"Bell County, TX",48027,21,301050,7,7.7
,"Bexar County, TX",48029,200,1685628,11.9,12.1
,"Bowie County, TX",48037,10,92231,Unreliable,Unreliable
,"Brazoria County, TX",48039,40,309236,12.9,12.7
,"Cameron County, TX",48061,28,400303,7,8.2
,"Collin County, TX",48085,57,765791,7.4,7.4
,"Comal County, TX",48091,10,106350,Unreliable,Unreliable
,"Dallas County, TX",48113,224,2346378,9.5,9.4
,"Denton County, TX",48121,43,649702,6.6,6.4
,"Ector County, TX",48135,14,136930,Unreliable,Unreliable
,"El Paso County, TX",48141,65,786759,8.3,9
,"Fort Bend County, TX",48157,28,569130,4.9,4.8
,"Galveston County, TX",48167,41,287428,14.3,13.8
,"Grayson County, TX",48181,19,120069,Unreliable,Unreliable
,"Gregg County, TX",48183,13,121238,Unreliable,Unreliable
,"Guadalupe County, TX",48187,11,128265,Unreliable,Unreliable
,"Hardin County, TX",48199,13,54228,Unreliable,Unreliable
,"Harris County, TX",48201,414,4034866,10.3,10.3
,"Hays County, TX",48209,12,153619,Unreliable,Unreliable
,"Hidalgo County, TX",48215,20,757468,2.6,3
,"Hunt County, TX",48231,12,85261,Unreliable,Unreliable
,"Jefferson County, TX",48245,33,251332,13.1,13
,"Liberty County, TX",48291,19,75041,Unreliable,Unreliable
,"Lubbock County, TX",48303,20,274252,7.3,7.8
,"McLennan County, TX",48309,15,231679,Unreliable,Unreliable
,"Montgomery County, TX",48339,61,445836,13.7,13.9
,"Nueces County, TX",48355,58,338220,17.1,17.1
,"Orange County, TX",48361,31,81586,38,38.4
,"Parker County, TX",48367,21,115802,18.1,18.3
,"Polk County, TX",48373,12,45537,Unreliable,Unreliable
,"Potter County, TX",48375,12,120118,Unreliable,Unreliable
,"Randall County, TX",48381,12,119084,Unreliable,Unreliable
,"Smith County, TX",48423,29,207111,14,13.8
,"Tarrant County, TX",48439,152,1784078,8.5,8.3
,"Taylor County, TX",48441,17,130247,Unreliable,Unreliable
,"Tom Green County, TX",48451,12,108879,Unreliable,Unreliable
,"Travis County, TX",48453,118,1006503,11.7,11.4
,"Victoria County, TX",48469,16,86635,Unreliable,Unreliable
,"Webb County, TX",48479,29,245908,11.8,12.7
,"Wichita County, TX",48485,27,130913,20.6,22.3
,"Williamson County, TX",48491,35,410800,8.5,8.8
,"Cache County, UT",49005,12,110291,Unreliable,Unreliable
,"Davis County, UT",49011,45,301965,14.9,16.6
,"Salt Lake County, UT",49035,215,1016795,21.1,21.9
,"Utah County, UT",49049,76,504801,15.1,18.3
,"Washington County, UT",49053,15,137088,Unreliable,Unreliable
,"Weber County, UT",49057,52,228118,22.8,23.7
,"Chittenden County, VT",50007,10,155793,Unreliable,Unreliable
,"Augusta County, VA",51015,17,73844,Unreliable,Unreliable
,"Chesterfield County, VA",51041,23,313096,7.3,7.6
,"Fairfax County, VA",51059,41,1065142,3.8,3.6
,"Henrico County, VA",51087,28,304763,9.2,8.7
,"Henry County, VA",51089,16,54402,Unreliable,Unreliable
,"Loudoun County, VA",51107,11,303661,Unreliable,Unreliable
,"Montgomery County, VA",51121,12,93772,Unreliable,Unreliable
,"Prince William County, VA",51153,28,389001,7.2,6.8
,"Pulaski County, VA",51155,13,34988,Unreliable,Unreliable
,"Stafford County, VA",51179,14,126449,Unreliable,Unreliable
,"Tazewell County, VA",51185,16,45069,Unreliable,Unreliable
,"Wise County, VA",51195,10,41454,Unreliable,Unreliable
,"Alexandria city, VA",51510,17,137523,Unreliable,Unreliable
,"Chesapeake city, VA",51550,22,220176,10,9.5
,"Newport News city, VA",51700,20,181000,11,10.7
,"Norfolk city, VA",51710,18,241725,Unreliable,Unreliable
,"Portsmouth city, VA",51740,10,95384,Unreliable,Unreliable
,"Richmond city, VA",51760,25,203678,12.3,13
,"Roanoke city, VA",51770,15,97023,Unreliable,Unreliable
,"Virginia Beach city, VA",51810,39,435004,9,8.9
,"Benton County, WA",53005,23,171122,13.4,14.4
,"Chelan County, WA",53007,10,71679,Unreliable,Unreliable
,"Clallam County, WA",53009,16,71077,Unreliable,Unreliable
,"Clark County, WA",53011,64,421236,15.2,14.7
,"Cowlitz County, WA",53015,21,102126,20.6,21.9
,"Grant County, WA",53025,19,87340,Unreliable,Unreliable
,"Grays Harbor County, WA",53027,18,72468,Unreliable,Unreliable
,"Island County, WA",53029,12,78248,Unreliable,Unreliable
,"King County, WA",53033,239,1912012,12.5,11.5
,"Kitsap County, WA",53035,33,248800,13.3,13.1
,"Lewis County, WA",53041,13,75316,Unreliable,Unreliable
,"Mason County, WA",53045,10,60333,Unreliable,Unreliable
,"Pierce County, WA",53053,117,796483,14.7,14.3
,"Skagit County, WA",53057,24,116557,20.6,21.8
,"Snohomish County, WA",53061,130,706302,18.4,17.4
,"Spokane County, WA",53063,89,468235,19,19.2
,"Thurston County, WA",53067,39,249936,15.6,15.3
,"Walla Walla County, WA",53071,10,58103,Unreliable,Unreliable
,"Whatcom County, WA",53073,24,199865,12,12.6
,"Yakima County, WA",53077,21,239604,8.8,9.1
,"Berkeley County, WV",54003,16,102830,Unreliable,Unreliable
,"Jefferson County, WV",54037,10,53054,Unreliable,Unreliable
,"Kanawha County, WV",54039,22,193150,11.4,10.8
,"Mercer County, WV",54055,11,62177,Unreliable,Unreliable
,"Raleigh County, WV",54081,12,78782,Unreliable,Unreliable
,"Brown County, WI",55009,25,246476,10.1,9.8
,"Dane County, WI",55025,50,484979,10.3,10
,"Dodge County, WI",55027,17,88677,Unreliable,Unreliable
,"Kenosha County, WI",55059,34,165502,20.5,20.1
,"La Crosse County, WI",55063,10,114021,Unreliable,Unreliable
,"Manitowoc County, WI",55071,10,81600,Unreliable,Unreliable
,"Milwaukee County, WI",55079,173,942668,18.4,18.5
,"Outagamie County, WI",55087,10,176175,Unreliable,Unreliable
,"Racine County, WI",55101,18,195130,Unreliable,Unreliable
,"Rock County, WI",55105,17,160411,Unreliable,Unreliable
,"Sauk County, WI",55111,10,61562,Unreliable,Unreliable
,"Sheboygan County, WI",55117,16,115562,Unreliable,Unreliable
,"Walworth County, WI",55127,19,102077,Unreliable,Unreliable
,"Washington County, WI",55131,10,131579,Unreliable,Unreliable
,"Waukesha County, WI",55133,30,388957,7.7,7.6
,"Winnebago County, WI",55139,19,166429,Unreliable,Unreliable
,"Laramie County, WY",56021,15,90430,Unreliable,Unreliable
,"Natrona County, WY",56025,12,75238,Unreliable,Unreliable
Total,,,37004,306771529,12.1,11.9
---,,,,,,
"Dataset: Underlying Cause of Death, 1999-2016",,,,,,
Query Parameters:,,,,,,
Title:,,,,,,
2013 Urbanization: All,,,,,,
Autopsy: All,,,,,,
Gender: All,,,,,,
Hispanic Origin: All,,,,,,
"ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41",,,,,,
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not",,,,,,
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not",,,,,,
"elsewhere classified), X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system), X44",,,,,,
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X60 (Intentional",,,,,,
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X61 (Intentional self-poisoning by and",,,,,,
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified), X62",,,,,,
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified), X63",,,,,,
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system), X64 (Intentional",,,,,,
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X85 (Assault by drugs,",,,,,,
"medicaments and biological substances), Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,",,,,,,
"undetermined intent), Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic",,,,,,
"drugs, not elsewhere classified, undetermined intent), Y12 (Poisoning by and exposure to narcotics and psychodysleptics",,,,,,
"[hallucinogens], not elsewhere classified, undetermined intent), Y13 (Poisoning by and exposure to other drugs acting on the",,,,,,
"autonomic nervous system, undetermined intent), Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and",,,,,,
"biological substances, undetermined intent)",,,,,,
Place of Death: All,,,,,,
Race: All,,,,,,
States: All,,,,,,
Ten-Year Age Groups: All,,,,,,
Weekday: All,,,,,,
Year/Month: 2009,,,,,,
Group By: County,,,,,,
Show Totals: True,,,,,,
Show Zero Values: False,,,,,,
Show Suppressed: False,,,,,,
Standard Population: 2000 U.S. Std. Population,,,,,,
"Calculate Rates Per: 100,000",,,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,
---,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information.,,,,,,
---,,,,,,
"Query Date: Apr 29, 2018 10:15:52 PM",,,,,,
---,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death",,,,,,
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as",,,,,,
compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed,,,,,,
"at http://wonder.cdc.gov/ucd-icd10.html on Apr 29, 2018 10:15:52 PM",,,,,,
---,,,,,,
Messages:,,,,,,
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above",,,,,,
to show zero rows.,,,,,,
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use",,,,,,
Quick Options above to show suppressed rows.,,,,,,
---,,,,,,
Footnotes:,,,,,,
1. Data are not available for this area for all of the requested years. See Caveats below for more information.,,,,,,
---,,,,,,
Caveats:,,,,,,
1. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of,,,,,,
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data.",,,,,,
More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies.,,,,,,
2. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code,,,,,,
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,",,,,,,
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in",,,,,,
interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies.,,,,,,
"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,
"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,
"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,
"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,
"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,
"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;",,,,,,
for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Clifton Forge.,,,,,,
"5. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510).",,,,,,
6. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code,,,,,,
24005).,,,,,,
7. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189).,,,,,,
8. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality.,,,,,,
9. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable.,,,,,,
10. The populations used to calculate standard age-adjusted rates are documented here: More information:,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.,,,,,,
11. The method used to calculate age-adjusted rates is documented here: More information:,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates.,,,,,,
"12. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates.",,,,,,
"13. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016",,,,,,
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July",,,,,,
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for",,,,,,
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS",,,,,,
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the",,,,,,
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race",,,,,,
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The",,,,,,
"population figures for year 2011 are bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal",,,,,,
"series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population figures for",,,,,,
"years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from the revised intercensal county-level 2000 -",,,,,,
"2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for",,,,,,
1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for the infant age groups are the number,,,,,,
of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published,,,,,,
"reports, due to use of the population estimates which were available at the time of release.",,,,,,
14. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the,,,,,,
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group.,,,,,,
15. Changes to cause of death classification affect reporting trends. More information:,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes.,,,,,,
